1)tuId,2)tuName,3)operonName,4)tuGenes
RDBECOLITUC02181,yrbN-deaD,yrbN-deaD,deaD;yrbN;
RDBECOLITUC02182,pykF,pykF,pykF;
RDBECOLITUC02183,micF,micF,micF;
RDBECOLITUC02184,rrsA-ileT-alaT-rrlA-rrfA,rrsA-ileT-alaT-rrlA-rrfA,rrfA;rrlA;alaT;ileT;rrsA;
RDBECOLITUC02185,ycgZ-ymgA-ariR-ymgC,ycgZ-ymgA-ariR-ymgC,ymgC;ariR;ymgA;ycgZ;
RDBECOLITUC02186,murR,murR,murR;
RDBECOLITUC02187,mnmG-rsmG,asnC-mioC-mnmG,mnmG;rsmG;
RDBECOLITUC02188,acnA,acnA,ymiC;acnA;
RDBECOLITUC02189,glk,glk,glk;
RDBECOLITUC02190,hyaABCDEF,hyaABCDEF,hyaA;hyaB;hyaC;hyaD;hyaE;hyaF;
RDBECOLITUC02191,ssrS,ssrS-ygfA,ssrS;
RDBECOLITUC02192,ssrS-ygfA,ssrS-ygfA,fau;ssrS;
RDBECOLITUC02193,mdoGH,mdoGH,opgH;opgG;
RDBECOLITUC02194,pykA,pykA,pykA;
RDBECOLITUC02195,galETK,galETKM,galK;galT;galE;
RDBECOLITUC02196,galET,galETKM,galT;galE;
RDBECOLITUC02197,galE,galETKM,galE;
RDBECOLITUC02198,galETKM,galETKM,galM;galK;galT;galE;
RDBECOLITUC02199,groSL,groSL,groL;groS;
RDBECOLITUC02200,adhE,adhE,adhE;
RDBECOLITUC02201,gltBDF,gltBDF,gltB;gltD;gltF;
RDBECOLITUC02202,araFGH,araFGH,araH;araG;araF;
RDBECOLITUC02203,cyaR,cyaR,cyaR;
RDBECOLITUC02204,cyaR,cyaR,cyaR;
RDBECOLITUC02205,pqiABC,pqiABC,pqiC;pqiB;pqiA;
RDBECOLITUC02206,dnaN-recF,dnaAN-recF,recF;dnaN;
RDBECOLITUC02207,metK,metK,metK;
RDBECOLITUC02208,eno,pyrG-eno,eno;
RDBECOLITUC02209,sgrST-setA,sgrST-setA,sgrT;setA;sgrS;
RDBECOLITUC02210,aidB,aidB,aidB;
RDBECOLITUC02211,sixA,sixA,sixA;
RDBECOLITUC02212,mlc-ynfK,mlc-ynfK,bidA;mlc;
RDBECOLITUC02213,arrS,arrS,arrS;
RDBECOLITUC02214,cbpA-cbpM,cbpA-cbpM,cbpM;cbpA;
RDBECOLITUC02215,dnaN-recF,dnaAN-recF,recF;dnaN;
RDBECOLITUC02216,csiE,csiE,csiE;
RDBECOLITUC02217,rrsG-gltW-rrlG-rrfG,rrsG-gltW-rrlG-rrfG,rrfG;rrlG;gltW;rrsG;
RDBECOLITUC02218,xerD-dsbC-recJ,dsbC-recJ-prfB,recJ;dsbC;xerD;
RDBECOLITUC02219,dps,dps,dps;
RDBECOLITUC02220,csgDEFG,csgDEFG,csgG;csgF;csgE;csgD;
RDBECOLITUC02221,rhaSR,rhaSR,rhaS;rhaR;
RDBECOLITUC02222,tpiA,tpiA,tpiA;
RDBECOLITUC02223,pstCAB-phoU,pstSCAB-phoU,phoU;pstB;pstA;pstC;
RDBECOLITUC02224,poxB,poxB-ltaE-ybjT,poxB;
RDBECOLITUC02225,gyrB,gyrB,gyrB;
RDBECOLITUC02226,proVWX,proVWX,proX;proW;proV;
RDBECOLITUC02227,gor,gor,gor;
RDBECOLITUC02228,rrsC-gltU-rrlC-rrfC,rrsC-gltU-rrlC-rrfC,rrfC;rrlC;gltU;rrsC;
RDBECOLITUC02229,glnS,glnS,glnS;
RDBECOLITUC02230,murQP,murQP-yfeW,murP;murQ;
RDBECOLITUC02231,clpB,clpB,clpB;
RDBECOLITUC02232,mpl,mpl,mpl;
RDBECOLITUC02233,pstSCA,pstSCAB-phoU,pstA;pstC;pstS;
RDBECOLITUC02234,pstS,pstSCAB-phoU,pstS;
RDBECOLITUC02235,pstSCAB-phoU,pstSCAB-phoU,phoU;pstB;pstA;pstC;pstS;
RDBECOLITUC02236,dinB-yafNOP,dinB-yafNOP,yafP;yafO;yafN;dinB;
RDBECOLITUC02237,rpoH,rpoH,rpoH;
RDBECOLITUC02238,iraD,iraD,idlP;iraD;
RDBECOLITUC02239,gntR,gntRKU,gntR;
RDBECOLITUC02240,pykA,pykA,pykA;
RDBECOLITUC02241,csrA,csrA,csrA;
RDBECOLITUC02242,pdhR-aceEF-lpdA,pdhR-aceEF-lpdA,pdhR;aceE;aceF;lpd;
RDBECOLITUC02243,topA,topA,topA;
RDBECOLITUC02244,csgBAC,csgBAC,csgC;csgB;csgA;
RDBECOLITUC02245,frdABCD,frdABCD,frdD;frdC;frdB;frdA;
RDBECOLITUC02246,xapAB,xapAB,xapB;xapA;
RDBECOLITUC02247,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,rrfF;thrV;rrfD;rrlD;alaU;ileU;rrsD;
RDBECOLITUC02248,yceJI,yceJI,yceJ;yceI;
RDBECOLITUC02249,ompF,ompF,ompF;
RDBECOLITUC02250,gntR,gntRKU,gntR;
RDBECOLITUC02251,osmB,osmB,osmB;
RDBECOLITUC02252,gadBC,gadBC,gadC;gadB;
RDBECOLITUC02253,ptsHI-crr,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC02254,gpmA,gpmA,gpmA;
RDBECOLITUC02255,osmY,osmY,osmY;
RDBECOLITUC02256,ilvY,ilvY,ilvY;
RDBECOLITUC02257,pfkA,pfkA,pfkA;
RDBECOLITUC02258,pstB-phoU,pstSCAB-phoU,phoU;pstB;
RDBECOLITUC02259,gabDTP,csiD-ygaF-gabDTP,gabP;gabT;gabD;
RDBECOLITUC02260,pfkA,pfkA,pfkA;
RDBECOLITUC02261,gntR,gntRKU,gntR;
RDBECOLITUC02262,hepA,rapA-rluA,rapA;
RDBECOLITUC02263,acs-yjcHG,acs-yjcHG,actP;yjcH;acs;
RDBECOLITUC02264,hdeAB-yhiD,hdeAB-yhiD,yhiD;hdeB;hdeA;
RDBECOLITUC02265,alkA,alkA,alkA;
RDBECOLITUC02266,pykF,pykF,pykF;
RDBECOLITUC02267,pcnB-folK,pcnB-folK,folK;pcnB;
RDBECOLITUC02268,ynfEFGH-dmsD,ynfEFGH-dmsD,dmsD;ynfH;ynfG;ynfF;ynfE;
RDBECOLITUC02269,eptB,eptB,eptB;
RDBECOLITUC02270,ada-alkB,ada-alkB,alkB;ada;
RDBECOLITUC02271,mlrA,mlrA,mlrA;
RDBECOLITUC02272,glk,glk,glk;
RDBECOLITUC02273,cfa,cfa,cfa;
RDBECOLITUC02274,gpmA,gpmA,gpmA;
RDBECOLITUC02275,sohB,sohB,sohB;
RDBECOLITUC02276,aceEF,pdhR-aceEF-lpdA,aceF;aceE;
RDBECOLITUC02277,can,can,can;
RDBECOLITUC02278,mglBAC,mglBAC,mglC;mglA;mglB;
RDBECOLITUC02279,csgDEFG,csgDEFG,csgG;csgF;csgE;csgD;
RDBECOLITUC02280,patA,patA,patA;
RDBECOLITUC02281,pqiABC,pqiABC,pqiC;pqiB;pqiA;
RDBECOLITUC02282,recAX,recAX,recX;recA;
RDBECOLITUC02283,pgi,pgi,pgi;
RDBECOLITUC02284,lapAB,yciSM-pyrF-yciH,lapB;lapA;
RDBECOLITUC02285,yciSM-pyrF-yciH,yciSM-pyrF-yciH,yciH;pyrF;lapB;lapA;
RDBECOLITUC02286,gapA,gapA-yeaD,gapA;
RDBECOLITUC02287,mnt-btuF-yadS,mnt-btuF-yadS,mtn;btuF;yadS;
RDBECOLITUC02288,appCBA-yccB,appCBA-yccB,appX;appC;appB;appA;
RDBECOLITUC02289,oxyR,oxyR,oxyR;
RDBECOLITUC02290,dnaN-recF,dnaAN-recF,recF;dnaN;
RDBECOLITUC02291,gadAX,gadAX,gadX;gadA;
RDBECOLITUC02292,rrsH-ileV-alaV-rrlH-rrfH,rrsH-ileV-alaV-rrlH-rrfH,rrfH;rrlH;alaV;ileV;rrsH;
RDBECOLITUC02293,eno,pyrG-eno,eno;
RDBECOLITUC02294,ftsQAZ,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ftsQ;ftsA;ftsZ;
RDBECOLITUC02295,ybeD-lipB,ybeD-lipB,lipB;ybeD;
RDBECOLITUC02296,epd-pgk-fbaA,epd-pgk-fbaA,fbaA;pgk;epd;
RDBECOLITUC02297,epd-pgk,epd-pgk-fbaA,pgk;epd;
RDBECOLITUC02298,rrsB-gltT-rrlB-rrfB,rrsB-gltT-rrlB-rrfB,rrfB;rrlB;gltT;rrsB;
RDBECOLITUC02299,asr,asr,asr;
RDBECOLITUC02300,rrsE-gltV-rrlE-rrfE,rrsE-gltV-rrlE-rrfE,rrfE;rrlE;gltV;rrsE;
RDBECOLITUC02301,rpoE-rseABC,rseD-rpoE-rseABC,rseC;rseB;rseA;rpoE;
RDBECOLITUC02302,hdeD,hdeD,hdeD;
RDBECOLITUC02303,ihfB,rpsA-ihfB,ihfB;
RDBECOLITUC02304,cpxRA,cpxRA,cpxA;cpxR;
RDBECOLITUC02305,rseD-rpoE-rseABC,rseD-rpoE-rseABC,rseD;rseC;rseB;rseA;rpoE;
RDBECOLITUC02306,osmE,osmE,osmE;
RDBECOLITUC02307,bolA,bolA,bolA;
RDBECOLITUC02308,lon,clpX-lon,lon;
RDBECOLITUC02309,C0293,C0293,C0293;
RDBECOLITUC02310,hemF,amiA-hemF,hemF;
RDBECOLITUC02311,hemF,amiA-hemF,hemF;
RDBECOLITUC02312,tnaAB,tnaCAB,tnaB;tnaA;
RDBECOLITUC02313,galETKM,galETKM,galM;galK;galT;galE;
RDBECOLITUC02314,dcuB-fumB,dcuB-fumB,fumB;dcuB;
RDBECOLITUC02315,znuCB,znuCB,znuB;znuC;
RDBECOLITUC02316,zntA,zntA,zntA;
RDBECOLITUC02317,nfsB,nfsB,nfsB;
RDBECOLITUC02318,znuA,znuA,znuA;
RDBECOLITUC02319,idnK,idnK,idnK;
RDBECOLITUC02320,idnDOTR,idnDOTR,idnR;idnT;idnO;idnD;
RDBECOLITUC02321,lacZYA,lacZYA,lacA;lacY;lacZ;
RDBECOLITUC02322,lacZYA,lacZYA,lacA;lacY;lacZ;
RDBECOLITUC02323,lacZYA,lacZYA,lacA;lacY;lacZ;
RDBECOLITUC02324,ompA,ompA,ompA;
RDBECOLITUC02325,csrB,csrB,csrB;
RDBECOLITUC02326,crr,ptsHI-crr,crr;
RDBECOLITUC02327,nrdDG,nrdDG,nrdG;nrdD;
RDBECOLITUC02328,crr,ptsHI-crr,crr;
RDBECOLITUC02329,bglGFB,bglGFB,bglB;bglF;bglG;
RDBECOLITUC02330,csrC,csrC,csrC;
RDBECOLITUC02331,gabDTP,csiD-ygaF-gabDTP,gabP;gabT;gabD;
RDBECOLITUC02332,gntRKU,gntRKU,gntU;gntK;gntR;
RDBECOLITUC02333,gadEF,gadEF-mdtEF,gadF;gadE;
RDBECOLITUC02334,hdeD,hdeD,hdeD;
RDBECOLITUC02335,gapA-yeaD,gapA-yeaD,yeaD;gapA;
RDBECOLITUC02336,gapA,gapA-yeaD,gapA;
RDBECOLITUC02337,gapA,gapA-yeaD,gapA;
RDBECOLITUC02338,gapA,gapA-yeaD,gapA;
RDBECOLITUC02339,idnR,idnDOTR,idnR;
RDBECOLITUC02340,gntT,gntT,gntT;
RDBECOLITUC02341,gntT,gntT,gntT;
RDBECOLITUC02342,asnB,asnB,asnB;
RDBECOLITUC02343,lon,clpX-lon,lon;
RDBECOLITUC02344,gntP,gntP,gntP;
RDBECOLITUC02345,gntXY,gntXY,nfuA;yhgH;
RDBECOLITUC02346,yggN,yggN,yggN;
RDBECOLITUC02347,ibpB,ibpAB,ibpB;
RDBECOLITUC02348,groSL,groSL,groL;groS;
RDBECOLITUC02349,uxaCA,uxaCA,uxaA;uxaC;
RDBECOLITUC02350,uxuR,uxuR,uxuR;
RDBECOLITUC02351,metA,metA,metA;
RDBECOLITUC02352,yjaB,yjaB,yjaB;
RDBECOLITUC02353,uidABC,uidABC,uidC;uidB;uidA;
RDBECOLITUC02354,uidR,uidR,uidR;
RDBECOLITUC02355,gnd,gnd,gnd;
RDBECOLITUC02356,fusA-tufA,rpsLG-fusA-tufA,tufA;fusA;
RDBECOLITUC02357,ulaABCDEF,ulaABCDEF,ulaF;ulaE;ulaD;ulaC;ulaB;ulaA;
RDBECOLITUC02358,ulaG,ulaG,ulaG;
RDBECOLITUC02359,pdxB-usg-truA-dedA,pdxB-usg-truA-dedA,dedA;truA;usg;pdxB;
RDBECOLITUC02360,usg-truA-dedA,pdxB-usg-truA-dedA,dedA;truA;usg;
RDBECOLITUC02361,flk,flk,flk;
RDBECOLITUC02362,rsmA-apaGH,surA-pdxA-rsmA-apaGH,apaH;apaG;rsmA;
RDBECOLITUC02363,pdxA-rsmA-apaGH,surA-pdxA-rsmA-apaGH,apaH;apaG;rsmA;pdxA;
RDBECOLITUC02364,apaGH,surA-pdxA-rsmA-apaGH,apaH;apaG;
RDBECOLITUC02365,pdxA-rsmA,surA-pdxA-rsmA-apaGH,rsmA;pdxA;
RDBECOLITUC02366,ccmABCDEFGH,napFDAGHBC-ccmABCDEFGH,ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;
RDBECOLITUC02367,fadIJ,fadIJ,fadJ;fadI;
RDBECOLITUC02368,ydiQRST-fadK,ydiQRST-fadK,fadK;ydiT;ydiS;ydiR;ydiQ;
RDBECOLITUC02369,osmF-yehYXW,osmF-yehYXW,yehW;yehX;yehY;osmF;
RDBECOLITUC02370,malZ,malZ,malZ;
RDBECOLITUC02371,aes,aes,aes;
RDBECOLITUC02372,ynfEFGH-dmsD,ynfEFGH-dmsD,dmsD;ynfH;ynfG;ynfF;ynfE;
RDBECOLITUC02373,argG,argG,argG;
RDBECOLITUC02374,yicR-rpmBG-mutM,yicR-rpmBG-mutM,mutM;rpmG;rpmB;yicR;
RDBECOLITUC02375,mutM,yicR-rpmBG-mutM,mutM;
RDBECOLITUC02376,rpmBG-mutM,yicR-rpmBG-mutM,mutM;rpmG;rpmB;
RDBECOLITUC02377,mutY-yggX-mltC-nupG,mutY-yggX-mltC-nupG,nupG;mltC;yggX;mutY;
RDBECOLITUC02378,mutY-yggX-mltC-nupG,mutY-yggX-mltC-nupG,nupG;mltC;yggX;mutY;
RDBECOLITUC02379,yggX-mltC-nupG,mutY-yggX-mltC-nupG,nupG;mltC;yggX;
RDBECOLITUC02380,mutY-yggX,mutY-yggX-mltC-nupG,yggX;mutY;
RDBECOLITUC02381,mutY-yggX-mltC,mutY-yggX-mltC-nupG,mltC;yggX;mutY;
RDBECOLITUC02382,yggX,mutY-yggX-mltC-nupG,yggX;
RDBECOLITUC02383,yggX-mltC,mutY-yggX-mltC-nupG,mltC;yggX;
RDBECOLITUC02384,yicR-rpmBG,yicR-rpmBG-mutM,rpmG;rpmB;yicR;
RDBECOLITUC02385,arcB,arcB,arcB;
RDBECOLITUC02386,mcrBC,mcrBC,mcrC;mcrB;
RDBECOLITUC02387,gadEF-mdtEF,gadEF-mdtEF,gadF;mdtF;mdtE;gadE;
RDBECOLITUC02388,pspG,pspG,pspH;pspG;
RDBECOLITUC02389,gadY,gadY,gadY;
RDBECOLITUC02390,mutY-yggX,mutY-yggX-mltC-nupG,yggX;mutY;
RDBECOLITUC02391,mutY-yggX-mltC,mutY-yggX-mltC-nupG,mltC;yggX;mutY;
RDBECOLITUC02392,menBCE,menFD-yfbB-menBCE,menE;menC;menB;
RDBECOLITUC02393,ubiEJB,ubiEJB,ubiB;ubiJ;ubiE;
RDBECOLITUC02394,glnAZ,glnAZLG,glnZ;glnA;
RDBECOLITUC02395,glnAZ,glnAZLG,glnZ;glnA;
RDBECOLITUC02396,cytR,cytR,cytR;
RDBECOLITUC02397,serC,serC-aroA,serC;
RDBECOLITUC02398,ugpBAECQ,ugpBAECQ,ugpQ;ugpC;ugpE;ugpA;ugpB;
RDBECOLITUC02399,ugpBAECQ,ugpBAECQ,ugpQ;ugpC;ugpE;ugpA;ugpB;
RDBECOLITUC02400,plsX-fabHDG,rpmF-plsX-fabHDG,fabG;fabD;fabH;plsX;
RDBECOLITUC02401,yidQ,yidQ,yidQ;
RDBECOLITUC02402,aspA-dcuA,aspA-dcuA,dcuA;aspA;
RDBECOLITUC02403,entS,entS,entS;
RDBECOLITUC02404,entS,entS,entS;
RDBECOLITUC02405,gcvB,gcvB,gcvB;
RDBECOLITUC02406,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY;
RDBECOLITUC02407,tisB,tisB,tisB;
RDBECOLITUC02408,btuB-murI,btuB-murI,murI;btuB;
RDBECOLITUC02409,dinG-ybiB,dinG-ybiB,ybiB;dinG;
RDBECOLITUC02410,dolP,dolP,dolP;
RDBECOLITUC02411,ytfJ,ytfJ,ytfJ;
RDBECOLITUC02412,ybhK,ybhK,ybhK;
RDBECOLITUC02413,folA,folA,folA;
RDBECOLITUC02414,dapB,dapB,dapB;
RDBECOLITUC02415,lysP,lysP,lysP;
RDBECOLITUC02416,valS,holC-valS,valS;
RDBECOLITUC02417,pyrF-yciH,yciSM-pyrF-yciH,yciH;pyrF;
RDBECOLITUC02418,pfkB,pfkB,pfkB;
RDBECOLITUC02419,gltX,gltX,gltX;
RDBECOLITUC02420,amn,amn,amn;
RDBECOLITUC02421,rimL,rimL,rimL;
RDBECOLITUC02422,manA,manA,manA;
RDBECOLITUC02423,pyrG-eno,pyrG-eno,eno;pyrG;
RDBECOLITUC02424,alaS,alaS,alaS;
RDBECOLITUC02425,pepD,pepD,pepD;
RDBECOLITUC02426,dapD,map-glnD-dapD,dapD;
RDBECOLITUC02427,pgi,pgi,pgi;
RDBECOLITUC02428,adk,adk,adk;
RDBECOLITUC02429,aspC,aspC,aspC;
RDBECOLITUC02430,bcp,bcp,bcp;
RDBECOLITUC02431,blc,blc,blc;
RDBECOLITUC02432,cdh,cdh,cdh;
RDBECOLITUC02433,cspD,cspD,cspD;
RDBECOLITUC02434,cysE,cysE,cysE;
RDBECOLITUC02435,gcvR,gcvR,gcvR;
RDBECOLITUC02436,glnS,glnS,glnS;
RDBECOLITUC02437,hemN,hemN,hemN;
RDBECOLITUC02438,hisS,hisS,hisS;
RDBECOLITUC02439,katE,katE,katE;
RDBECOLITUC02440,lacI,mhpR-lacI,lacI;
RDBECOLITUC02441,lpp,lpp,lpp;
RDBECOLITUC02442,ppc,ppc,ppc;
RDBECOLITUC02443,rep,rep,rep;
RDBECOLITUC02444,rplKAJL-rpoBC,rplKAJL-rpoBC,rpoC;rpoB;rplL;rplJ;rplA;rplK;
RDBECOLITUC02445,sbcB,sbcB,sbcB;
RDBECOLITUC02446,serB-radA,radA-nadR,radA;serB;
RDBECOLITUC02447,ung,ung,ung;
RDBECOLITUC02448,gltX,gltX,gltX;
RDBECOLITUC02449,gltX,gltX,gltX;
RDBECOLITUC02450,lysC,lysC,lysC;
RDBECOLITUC02451,lysC,lysC,lysC;
RDBECOLITUC02452,pabA,yhfG-fic-pabA,pabA;
RDBECOLITUC02453,pepD,pepD,pepD;
RDBECOLITUC02454,pyrG-eno,pyrG-eno,eno;pyrG;
RDBECOLITUC02455,uvrC,uvrYC,uvrC;
RDBECOLITUC02456,proS,proS,proS;
RDBECOLITUC02457,ssb,ssb,ssb;
RDBECOLITUC02458,ssb,ssb,ssb;
RDBECOLITUC02459,ansB,ansB,ansB;
RDBECOLITUC02460,kbaZ-agaVWA,kbaZ-agaVWA,agaA;agaW;agaV;kbaZ;
RDBECOLITUC02461,agaR,agaR,agaR;
RDBECOLITUC02462,agaSYBCDI,agaSYBCDI,agaI;agaD;agaC;agaB;kbaY;agaS;
RDBECOLITUC02463,ppiD,ppiD,ppiD;
RDBECOLITUC02464,ppiD,ppiD,ppiD;
RDBECOLITUC02465,tesA-ybbO,tesA-ybbO,ybbO;tesA;
RDBECOLITUC02466,speB,speAB,speB;
RDBECOLITUC02467,pheMST-ihfA,thrS-infC-rpmI-rplT-pheMST-ihfA,ihfA;pheM;pheT;pheS;
RDBECOLITUC02468,ssuEADCB,ssuEADCB,ssuB;ssuC;ssuD;ssuA;ssuE;
RDBECOLITUC02469,ytjB-lplA,ytjB-lplA,lplA;ytjB;
RDBECOLITUC02470,tyrP,tyrP,tyrP;
RDBECOLITUC02471,aceEF,pdhR-aceEF-lpdA,aceF;aceE;
RDBECOLITUC02472,atpBEFHAGDC,atpIBEFHAGDC,atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;
RDBECOLITUC02473,atpBEFHAGDC,atpIBEFHAGDC,atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;
RDBECOLITUC02474,deoBD,deoCABD,deoD;deoB;
RDBECOLITUC02475,dnaQ,dnaQ,dnaQ;
RDBECOLITUC02476,dnaQ,dnaQ,dnaQ;
RDBECOLITUC02477,glnHPQ,glnHPQ,glnQ;glnP;glnH;
RDBECOLITUC02478,hisBHAFI,hisLGDCBHAFI,hisI;hisF;hisA;hisH;hisB;
RDBECOLITUC02479,ilvA,ilvLXG_1G_2MEDA,ilvA;
RDBECOLITUC02480,umpH,nagBACD,umpH;
RDBECOLITUC02481,pheLA,pheLA,pheA;pheL;
RDBECOLITUC02482,pnp,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,pnp;
RDBECOLITUC02483,rplT,thrS-infC-rpmI-rplT-pheMST-ihfA,rplT;
RDBECOLITUC02484,rpsO-pnp,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,pnp;rpsO;
RDBECOLITUC02485,ruvAB,ruvAB,ruvB;ruvA;
RDBECOLITUC02486,ptrA,ptrA-recBD,ptrA;
RDBECOLITUC02487,rnhA,rnhA,rnhA;
RDBECOLITUC02488,uvrYC,uvrYC,uvrC;uvrY;
RDBECOLITUC02489,valS,holC-valS,valS;
RDBECOLITUC02490,sdhDAB,sdhCDAB-sucABCD-sdhX,sdhB;sdhA;sdhD;
RDBECOLITUC02491,cstA,cstA,cstA;
RDBECOLITUC02492,cstA,cstA,cstA;
RDBECOLITUC02493,cstA,cstA,cstA;
RDBECOLITUC02494,nanCM,nanCMS,nanM;nanC;
RDBECOLITUC02495,ilvIH,ilvIH,ilvH;ilvI;
RDBECOLITUC02496,ilvIH,ilvIH,ilvH;ilvI;
RDBECOLITUC02497,ilvIH,ilvIH,ilvH;ilvI;
RDBECOLITUC02498,carB,carAB,carB;
RDBECOLITUC02499,yhfG-fic-pabA,yhfG-fic-pabA,pabA;fic;yhfG;
RDBECOLITUC02500,argE,argE,argE;
RDBECOLITUC02501,talA-tktB,talA-tktB,tktB;talA;
RDBECOLITUC02502,rhoL-rho,rhoL-rho,rhoL;rho;
RDBECOLITUC02503,lepAB,lepAB,lepA;lepB;
RDBECOLITUC02504,cspI,cspI,cspI;
RDBECOLITUC02505,cspB,cspB,cspB;
RDBECOLITUC02506,cspG,cspG,cspG;
RDBECOLITUC02507,cysG,nirBDC-cysG,cysG;
RDBECOLITUC02508,gcd,gcd,gcd;
RDBECOLITUC02509,rpoBC,rplKAJL-rpoBC,rpoC;rpoB;
RDBECOLITUC02510,hcp-hcr,poxB-ltaE-ybjT,hcr;hcp;
RDBECOLITUC02511,srlR,srlAEBD-gutM-srlR-gutQ,srlR;
RDBECOLITUC02512,uvrD,uvrD,uvrD;
RDBECOLITUC02513,uvrB,uvrB,uvrB;
RDBECOLITUC02514,yzfA,yzfA,yzfA;
RDBECOLITUC02515,galP,galP,galP;
RDBECOLITUC02516,bdm-sra,bdm-sra,sra;bdm;
RDBECOLITUC02517,rirA-rfaQGPSBIJYZ-waaU,rirA-rfaQGPSBIJYZ-waaU,rirA;waaU;waaZ;waaY;waaJ;waaO;waaB;waaS;waaP;waaG;waaQ;
RDBECOLITUC02518,rfaQGPSBIJYZ-waaU,rirA-rfaQGPSBIJYZ-waaU,waaU;waaZ;waaY;waaJ;waaO;waaB;waaS;waaP;waaG;waaQ;
RDBECOLITUC02519,waaA,kdtA-coaD,waaA;
RDBECOLITUC02520,waaA,kdtA-coaD,waaA;
RDBECOLITUC02521,istR-2,istR-1,istR;
RDBECOLITUC02522,istR-1,istR-1,istR;
RDBECOLITUC02523,hcaR,hcaR,hcaR;
RDBECOLITUC02524,hcaEFCBD,hcaEFCBD,hcaD;hcaB;hcaC;hcaF;hcaE;
RDBECOLITUC02525,prpR,prpR,prpR;
RDBECOLITUC02526,moaBCDE,moaABCDE,moaE;moaD;moaC;moaB;
RDBECOLITUC02527,yrdD-rimN-aroE-yrdB,yrdD-rimN-aroE-yrdB,yrdB;aroE;tsaC;yrdD;
RDBECOLITUC02528,smf,smf,smf;
RDBECOLITUC02529,kdgK,kdgK,kdgK;
RDBECOLITUC02530,mntH,mntH,mntH;
RDBECOLITUC02531,rpiA,rpiA,rpiA;
RDBECOLITUC02532,tktB,talA-tktB,tktB;
RDBECOLITUC02533,ves,ves,ves;
RDBECOLITUC02534,agp,agp,agp;
RDBECOLITUC02535,glk,glk,glk;
RDBECOLITUC02536,galU,galU,galU;
RDBECOLITUC02537,amyA,amyA,amyA;
RDBECOLITUC02538,bglX,bglX,bglX;
RDBECOLITUC02539,sthA,sthA,sthA;
RDBECOLITUC02540,evgAS,evgAS,evgS;evgA;
RDBECOLITUC02541,evgAS,evgAS,evgS;evgA;
RDBECOLITUC02542,polB,polB,polB;
RDBECOLITUC02543,allA,allA,allA;
RDBECOLITUC02544,allS,allS,allS;
RDBECOLITUC02545,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,glxK;ybbY;allB;allW;glxR;hyi;gcl;
RDBECOLITUC02546,allDC-ylbA,allDC-ylbA,allE;allC;allD;
RDBECOLITUC02547,yhhY,yhhY,yhhY;
RDBECOLITUC02548,nohA-stfQ-tfaQ,nohA-stfQ-tfaQ,tfaQ;stfQ;nohA;
RDBECOLITUC02549,fhuF,fhuF,fhuF;
RDBECOLITUC02550,otsBA,otsBA,otsB;otsA;
RDBECOLITUC02551,ydeP,ydeP,ydeP;
RDBECOLITUC02552,ydeO,safA-ydeO,ydeO;
RDBECOLITUC02553,yegRZ,yegRZ,yegZ;yegR;
RDBECOLITUC02554,frc,yfdV,frc;
RDBECOLITUC02555,yfdX,yfdV,yfdE;yfdV;oxc;frc;yfdX;
RDBECOLITUC02556,yrbL,yrbL,yrbL;
RDBECOLITUC02557,borD,borD,borD;
RDBECOLITUC02558,rstAB,rstAB,rstB;rstA;
RDBECOLITUC02559,slyB,slyB,slyB;
RDBECOLITUC02560,slyB,slyB,slyB;
RDBECOLITUC02561,rob,rob,rob;
RDBECOLITUC02562,nagA,nagBACD,nagA;
RDBECOLITUC02563,hemL,hemL,hemL;
RDBECOLITUC02564,pagP,pagP,pagP;
RDBECOLITUC02565,ybjG,ybjG,ybjG;
RDBECOLITUC02566,ompT,envY-ompT,ompT;
RDBECOLITUC02567,rpsT,rpsT,rpsT;
RDBECOLITUC02568,rpsT,rpsT,rpsT;
RDBECOLITUC02569,lsrACDBFG-tam,lsrACDBFG-tam,tam;lsrG;lsrF;lsrB;lsrD;lsrC;lsrA;
RDBECOLITUC02570,mdtABCD-baeSR,mdtABCD-baeSR,baeR;baeS;mdtD;mdtC;mdtB;mdtA;
RDBECOLITUC02571,mglAC,mglBAC,mglC;mglA;
RDBECOLITUC02572,dhaR,dhaR,dhaR;
RDBECOLITUC02573,dhaKLM,dhaKLM,dhaM;dhaL;dhaK;
RDBECOLITUC02574,tsr,tsr,tsr;
RDBECOLITUC02575,glnQ,glnHPQ,glnQ;
